model,scenario,variable,year,version,filename,filesize,download_url,modified_date
IPSL-CM6A-LR,ssp245,rsds,2068,no_version,rsds_day_IPSL-CM6A-LR_ssp245_r1i1p1f1_gr_2068.nc,268.9 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/IPSL-CM6A-LR/ssp245/r1i1p1f1/rsds/rsds_day_IPSL-CM6A-LR_ssp245_r1i1p1f1_gr_2068.nc,2021-11-01T06:03:32.225Z
IPSL-CM6A-LR,ssp245,rsds,2069,no_version,rsds_day_IPSL-CM6A-LR_ssp245_r1i1p1f1_gr_2069.nc,268.3 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/IPSL-CM6A-LR/ssp245/r1i1p1f1/rsds/rsds_day_IPSL-CM6A-LR_ssp245_r1i1p1f1_gr_2069.nc,2021-11-01T06:03:40.887Z
IPSL-CM6A-LR,ssp245,rsds,2070,no_version,rsds_day_IPSL-CM6A-LR_ssp245_r1i1p1f1_gr_2070.nc,268.5 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/IPSL-CM6A-LR/ssp245/r1i1p1f1/rsds/rsds_day_IPSL-CM6A-LR_ssp245_r1i1p1f1_gr_2070.nc,2021-11-01T06:03:49.516Z
IPSL-CM6A-LR,ssp245,rsds,2071,no_version,rsds_day_IPSL-CM6A-LR_ssp245_r1i1p1f1_gr_2071.nc,268.5 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/IPSL-CM6A-LR/ssp245/r1i1p1f1/rsds/rsds_day_IPSL-CM6A-LR_ssp245_r1i1p1f1_gr_2071.nc,2021-11-01T06:03:58.141Z
IPSL-CM6A-LR,ssp245,rsds,2072,no_version,rsds_day_IPSL-CM6A-LR_ssp245_r1i1p1f1_gr_2072.nc,269.0 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/IPSL-CM6A-LR/ssp245/r1i1p1f1/rsds/rsds_day_IPSL-CM6A-LR_ssp245_r1i1p1f1_gr_2072.nc,2021-11-01T06:04:06.844Z
IPSL-CM6A-LR,ssp245,rsds,2073,no_version,rsds_day_IPSL-CM6A-LR_ssp245_r1i1p1f1_gr_2073.nc,268.5 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/IPSL-CM6A-LR/ssp245/r1i1p1f1/rsds/rsds_day_IPSL-CM6A-LR_ssp245_r1i1p1f1_gr_2073.nc,2021-11-01T06:04:15.588Z
IPSL-CM6A-LR,ssp245,rsds,2074,no_version,rsds_day_IPSL-CM6A-LR_ssp245_r1i1p1f1_gr_2074.nc,268.3 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/IPSL-CM6A-LR/ssp245/r1i1p1f1/rsds/rsds_day_IPSL-CM6A-LR_ssp245_r1i1p1f1_gr_2074.nc,2021-11-01T06:04:24.311Z
IPSL-CM6A-LR,ssp245,rsds,2075,no_version,rsds_day_IPSL-CM6A-LR_ssp245_r1i1p1f1_gr_2075.nc,268.3 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/IPSL-CM6A-LR/ssp245/r1i1p1f1/rsds/rsds_day_IPSL-CM6A-LR_ssp245_r1i1p1f1_gr_2075.nc,2021-11-01T06:04:32.841Z
IPSL-CM6A-LR,ssp245,rsds,2076,no_version,rsds_day_IPSL-CM6A-LR_ssp245_r1i1p1f1_gr_2076.nc,269.1 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/IPSL-CM6A-LR/ssp245/r1i1p1f1/rsds/rsds_day_IPSL-CM6A-LR_ssp245_r1i1p1f1_gr_2076.nc,2021-11-01T06:04:41.526Z
IPSL-CM6A-LR,ssp245,rsds,2077,no_version,rsds_day_IPSL-CM6A-LR_ssp245_r1i1p1f1_gr_2077.nc,268.3 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/IPSL-CM6A-LR/ssp245/r1i1p1f1/rsds/rsds_day_IPSL-CM6A-LR_ssp245_r1i1p1f1_gr_2077.nc,2021-11-01T06:04:50.683Z
IPSL-CM6A-LR,ssp245,rsds,2078,no_version,rsds_day_IPSL-CM6A-LR_ssp245_r1i1p1f1_gr_2078.nc,268.4 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/IPSL-CM6A-LR/ssp245/r1i1p1f1/rsds/rsds_day_IPSL-CM6A-LR_ssp245_r1i1p1f1_gr_2078.nc,2021-11-01T06:04:59.684Z
IPSL-CM6A-LR,ssp245,rsds,2079,no_version,rsds_day_IPSL-CM6A-LR_ssp245_r1i1p1f1_gr_2079.nc,268.3 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/IPSL-CM6A-LR/ssp245/r1i1p1f1/rsds/rsds_day_IPSL-CM6A-LR_ssp245_r1i1p1f1_gr_2079.nc,2021-11-01T06:05:08.297Z
IPSL-CM6A-LR,ssp245,rsds,2080,no_version,rsds_day_IPSL-CM6A-LR_ssp245_r1i1p1f1_gr_2080.nc,269.0 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/IPSL-CM6A-LR/ssp245/r1i1p1f1/rsds/rsds_day_IPSL-CM6A-LR_ssp245_r1i1p1f1_gr_2080.nc,2021-11-01T06:05:16.958Z
IPSL-CM6A-LR,ssp245,rsds,2081,no_version,rsds_day_IPSL-CM6A-LR_ssp245_r1i1p1f1_gr_2081.nc,268.2 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/IPSL-CM6A-LR/ssp245/r1i1p1f1/rsds/rsds_day_IPSL-CM6A-LR_ssp245_r1i1p1f1_gr_2081.nc,2021-11-01T06:05:25.611Z
IPSL-CM6A-LR,ssp245,rsds,2082,no_version,rsds_day_IPSL-CM6A-LR_ssp245_r1i1p1f1_gr_2082.nc,268.3 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/IPSL-CM6A-LR/ssp245/r1i1p1f1/rsds/rsds_day_IPSL-CM6A-LR_ssp245_r1i1p1f1_gr_2082.nc,2021-11-01T06:05:34.288Z
IPSL-CM6A-LR,ssp245,rsds,2083,no_version,rsds_day_IPSL-CM6A-LR_ssp245_r1i1p1f1_gr_2083.nc,268.4 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/IPSL-CM6A-LR/ssp245/r1i1p1f1/rsds/rsds_day_IPSL-CM6A-LR_ssp245_r1i1p1f1_gr_2083.nc,2021-11-01T06:05:43.105Z
IPSL-CM6A-LR,ssp245,rsds,2084,no_version,rsds_day_IPSL-CM6A-LR_ssp245_r1i1p1f1_gr_2084.nc,269.0 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/IPSL-CM6A-LR/ssp245/r1i1p1f1/rsds/rsds_day_IPSL-CM6A-LR_ssp245_r1i1p1f1_gr_2084.nc,2021-11-01T06:05:51.986Z
IPSL-CM6A-LR,ssp245,rsds,2085,no_version,rsds_day_IPSL-CM6A-LR_ssp245_r1i1p1f1_gr_2085.nc,268.4 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/IPSL-CM6A-LR/ssp245/r1i1p1f1/rsds/rsds_day_IPSL-CM6A-LR_ssp245_r1i1p1f1_gr_2085.nc,2021-11-01T06:06:00.630Z
IPSL-CM6A-LR,ssp245,rsds,2086,no_version,rsds_day_IPSL-CM6A-LR_ssp245_r1i1p1f1_gr_2086.nc,268.4 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/IPSL-CM6A-LR/ssp245/r1i1p1f1/rsds/rsds_day_IPSL-CM6A-LR_ssp245_r1i1p1f1_gr_2086.nc,2021-11-01T06:06:09.378Z
IPSL-CM6A-LR,ssp245,rsds,2087,no_version,rsds_day_IPSL-CM6A-LR_ssp245_r1i1p1f1_gr_2087.nc,268.4 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/IPSL-CM6A-LR/ssp245/r1i1p1f1/rsds/rsds_day_IPSL-CM6A-LR_ssp245_r1i1p1f1_gr_2087.nc,2021-11-01T06:06:18.040Z
IPSL-CM6A-LR,ssp245,rsds,2088,no_version,rsds_day_IPSL-CM6A-LR_ssp245_r1i1p1f1_gr_2088.nc,269.0 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/IPSL-CM6A-LR/ssp245/r1i1p1f1/rsds/rsds_day_IPSL-CM6A-LR_ssp245_r1i1p1f1_gr_2088.nc,2021-11-01T06:06:26.749Z
IPSL-CM6A-LR,ssp245,rsds,2089,no_version,rsds_day_IPSL-CM6A-LR_ssp245_r1i1p1f1_gr_2089.nc,268.2 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/IPSL-CM6A-LR/ssp245/r1i1p1f1/rsds/rsds_day_IPSL-CM6A-LR_ssp245_r1i1p1f1_gr_2089.nc,2021-11-01T06:06:35.343Z
IPSL-CM6A-LR,ssp245,rsds,2090,no_version,rsds_day_IPSL-CM6A-LR_ssp245_r1i1p1f1_gr_2090.nc,268.3 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/IPSL-CM6A-LR/ssp245/r1i1p1f1/rsds/rsds_day_IPSL-CM6A-LR_ssp245_r1i1p1f1_gr_2090.nc,2021-11-01T06:06:44.061Z
IPSL-CM6A-LR,ssp245,rsds,2091,no_version,rsds_day_IPSL-CM6A-LR_ssp245_r1i1p1f1_gr_2091.nc,268.3 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/IPSL-CM6A-LR/ssp245/r1i1p1f1/rsds/rsds_day_IPSL-CM6A-LR_ssp245_r1i1p1f1_gr_2091.nc,2021-11-01T06:06:52.780Z
IPSL-CM6A-LR,ssp245,rsds,2092,no_version,rsds_day_IPSL-CM6A-LR_ssp245_r1i1p1f1_gr_2092.nc,269.0 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/IPSL-CM6A-LR/ssp245/r1i1p1f1/rsds/rsds_day_IPSL-CM6A-LR_ssp245_r1i1p1f1_gr_2092.nc,2021-11-01T06:07:01.413Z
IPSL-CM6A-LR,ssp245,rsds,2093,no_version,rsds_day_IPSL-CM6A-LR_ssp245_r1i1p1f1_gr_2093.nc,268.3 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/IPSL-CM6A-LR/ssp245/r1i1p1f1/rsds/rsds_day_IPSL-CM6A-LR_ssp245_r1i1p1f1_gr_2093.nc,2021-11-01T06:07:09.975Z
IPSL-CM6A-LR,ssp245,rsds,2094,no_version,rsds_day_IPSL-CM6A-LR_ssp245_r1i1p1f1_gr_2094.nc,268.3 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/IPSL-CM6A-LR/ssp245/r1i1p1f1/rsds/rsds_day_IPSL-CM6A-LR_ssp245_r1i1p1f1_gr_2094.nc,2021-11-01T06:07:18.695Z
IPSL-CM6A-LR,ssp245,rsds,2095,no_version,rsds_day_IPSL-CM6A-LR_ssp245_r1i1p1f1_gr_2095.nc,268.2 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/IPSL-CM6A-LR/ssp245/r1i1p1f1/rsds/rsds_day_IPSL-CM6A-LR_ssp245_r1i1p1f1_gr_2095.nc,2021-11-01T06:07:27.461Z
IPSL-CM6A-LR,ssp245,rsds,2096,no_version,rsds_day_IPSL-CM6A-LR_ssp245_r1i1p1f1_gr_2096.nc,268.9 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/IPSL-CM6A-LR/ssp245/r1i1p1f1/rsds/rsds_day_IPSL-CM6A-LR_ssp245_r1i1p1f1_gr_2096.nc,2021-11-01T06:07:36.251Z
IPSL-CM6A-LR,ssp245,rsds,2097,no_version,rsds_day_IPSL-CM6A-LR_ssp245_r1i1p1f1_gr_2097.nc,268.3 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/IPSL-CM6A-LR/ssp245/r1i1p1f1/rsds/rsds_day_IPSL-CM6A-LR_ssp245_r1i1p1f1_gr_2097.nc,2021-11-01T06:07:44.844Z
IPSL-CM6A-LR,ssp245,rsds,2098,no_version,rsds_day_IPSL-CM6A-LR_ssp245_r1i1p1f1_gr_2098.nc,268.3 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/IPSL-CM6A-LR/ssp245/r1i1p1f1/rsds/rsds_day_IPSL-CM6A-LR_ssp245_r1i1p1f1_gr_2098.nc,2021-11-01T06:07:53.455Z
IPSL-CM6A-LR,ssp245,rsds,2099,no_version,rsds_day_IPSL-CM6A-LR_ssp245_r1i1p1f1_gr_2099.nc,268.2 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/IPSL-CM6A-LR/ssp245/r1i1p1f1/rsds/rsds_day_IPSL-CM6A-LR_ssp245_r1i1p1f1_gr_2099.nc,2021-11-01T06:08:02.140Z
IPSL-CM6A-LR,ssp245,rsds,2100,no_version,rsds_day_IPSL-CM6A-LR_ssp245_r1i1p1f1_gr_2100.nc,268.5 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/IPSL-CM6A-LR/ssp245/r1i1p1f1/rsds/rsds_day_IPSL-CM6A-LR_ssp245_r1i1p1f1_gr_2100.nc,2021-11-01T06:08:11.154Z
